type,entity_name,entity_number,CMS number,frn,location_id,address_primary,city,state,zip_code,longitude,latitude,explanation,need,availability
S,GREENE COUNTY VOCATIONAL SCHOOL DISTRICT,50291,,3021771,1005368324,532 INNOVATION DRIVE,XENIA,OH,45385,-83.94609558,39.76959098,,,
S,HAMRICK SCHOOL,,,,1005651993,1156 MEDINA RD,MEDINA,OH,44256,-81.72874206,41.1358123,,,
S,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING,,,,1005470346,"230 NORTH LINCOLN AVENUE, SUITE 3",SALEM,OH,44460,-80.85128757,40.9023811,,,
S,HERZING UNIVERSITY-AKRON,,,,1007675687,"1600 SOUTH ARLINGTON STREET, SUITE 100",AKRON,OH,44306,-81.49310916,41.02817007,,,1000
S,HIRAM COLLEGE,,,,,NOT AVAILABLE,HIRAM,OH,44234,-81.141552,41.310998,,,
S,HOBART INSTITUTE OF WELDING TECHNOLOGY,,,,1003929353,400 TRADE SQUARE EAST,TROY,OH,45373,-84.21980924,40.05302355,,,1000
S,HONDROS COLLEGE OF NURSING,,,,1320908180,4140 EXECUTIVE PARKWAY,WESTERVILLE,OH,43081,-82.90103939,40.08440663,,,1000
S,HUSSIAN COLLEGE-DAYMAR COLLEGE COLUMBUS,,,,1320624364,2745 WINCHESTER PIKE,COLUMBUS,OH,43232,-82.916201,39.91594,,,
S,INNER STATE BEAUTY SCHOOL,,,,1364919829,5150 MAYFIELD ROAD,LYNDHURST,OH,44124,-81.49417822,41.519527,,,1000
S,INTERNATIONAL COLLEGE OF BROADCASTING,,,,1335435329,6 S SMITHVILLE RD,DAYTON,OH,45431,-84.13749896,39.76498625,,,1000
S,INTERNATIONAL CULINARY ARTS AND SCIENCES INSTITUTE,,,,1004018168,8700 MAYFIELD RD,CHESTERLAND,OH,44026,-81.33155592,41.52443984,,,
S,KETTERING COLLEGE,,,,1335443254,3737 SOUTHERN BLVD,KETTERING,OH,45429,-84.19200607,39.69505226,,,
S,KNOX COUNTY CAREER CENTER,,,,1003179907,308 MARTINSBURG RD,MOUNT VERNON,OH,43050,-82.47511672,40.37588944,,,
S,LABARBERIA INSTITUTE OF HAIR,,,,1364989650,1633 GOLDEN GATE PLAZA,MAYFIELD HTS,OH,44124,-81.45062126,41.5160439,,,1000
S,LORAIN COUNTY JOINT VOCATIONAL SCHOOL DISTRICT,,,,1350309153,15181 ST RTE 58 S,OBERLIN,OH,44074,-82.21385191,41.26218234,,,
S,MADISON ADULT CAREER CENTER,49361,,,1313599076,600 ESLEY LN,MANSFIELD,OH,44905,-82.46091226,40.77432774,,,
S,MAHONING COUNTY CAREER AND TECHNICAL CENTER,,,,1006581458,7300 N PALMYRA RD.,CANFIELD,OH,44406,-80.78766794,41.03269621,,,
S,MASON ANTHONY SCHOOL OF COSMETOLOGY ARTS & SCIENCES,,,,1320557100,5405 ROBERTS ROAD,HILLIARD,OH,43026,-83.15110758,40.00270114,,,1000
S,MDT COLLEGE OF HEALTH SCIENCES,,,,1365120618,325 ALPHA PARK DR,HIGHLAND HEIGHTS,OH,44143,-81.451108,41.547556,,,1000
S,MEDINA COUNTY CAREER CENTER,48337,,11589348,1005708839,1101 W LIBERTY ST,MEDINA,OH,44256,-81.90159191,41.1551042,,,
S,MERCY COLLEGE OF OHIO,,,,1007253047,2221 MADISON AVENUE,TOLEDO,OH,43604,-83.55253832,41.65831877,,,1000
S,MERYMA'AT BARBER COLLEGE,,,,1364941791,12825-27 LORAIN AVE,CLEVELAND,OH,44111,-81.777912,41.45862861,,,1000
S,MIAMI VALLEY CAREER TECHNOLOGY CENTER,,,,1335314523,6800 HOKE RD,ENGLEWOOD,OH,45315,-84.32895079,39.845377,,,1000
S,MID-EASTCTC-ADULT EDUCATION,47053,,,1004431344,400 RICHARDS RD,ZANESVILLE,OH,43701,-81.97605582,39.93719183,,,
S,MOLER HOLLYWOOD BEAUTY ACADEMY,,,,1399210822,6142 MONTGOMERY RD,CINCINNATI,OH,45213,-84.42545425,39.18274724,,,1000
S,MOLER-PICKENS BEAUTY ACADEMY,,,,1009852212,5951-S BOYMEL DR.,FAIRFIELD,OH,45014,-84.49970115,39.31748812,,,1000
S,MOUNT CARMEL COLLEGE OF NURSING,,,,1320776145,127 SO. DAVIS AVE,COLUMBUS,OH,43222,-83.02018409,39.95724195,,,1000
S,MYCOMPUTERCAREER.EDU-COLUMBUS,,,,1005900694,380 POLARIS PARKWAY SUITE 110,WESTERVILLE,OH,43082,-82.941874,40.147019,,,1000
S,WRIGHT STATE UNIVERSITY-LAKE CAMPUS,,,,,7600 LAKE CAMPUS DRIVE,CELINA,OH,45822,-84.50919384,40.54607442,,,1000
S,NORTH CENTRAL STATE COLLEGE,,,,1313626186,2441 KENWOOD CIRCLE,MANSFIELD,OH,44901,-82.58158209,40.79877704,,,
S,NORTHEAST OHIO MEDICAL UNIVERSITY,,,,1005636572,4209 STATE ROUTE 44,ROOTSTOWN,OH,44272,-81.24530196,41.10291885,,,
S,NORTHERN CAREER INSTITUTE,,,,1398940875,"34050 GLEN DRIVE, SUITE 2",EASTLAKE,OH,44094,-81.44712619,41.65397683,,,1000
S,NOTRE DAME COLLEGE,,,,1365307307,4545 COLLEGE RD,CLEVELAND,OH,44121,-81.51661676,41.50689372,,,1000
S,OBERLIN COLLEGE,,,,1398616212,70 N PROFESSOR ST,OBERLIN,OH,44074,-82.22178623,41.29473992,,,1000
S,OHIO BUSINESS COLLEGE-SANDUSKY,,,,1298131399,5202 TIMBER COMMONS DRIVE,SANDUSKY,OH,44870,-82.666407,41.414861,,,1000
S,OHIO DOMINICAN UNIVERSITY,,,,1320928051,1216 SUNBURY ROAD,COLUMBUS,OH,43219,-82.94068936,39.9927639,,,
S,OHIO INSTITUTE OF ALLIED HEALTH,,,,1399663535,6245 OLD TROY PIKE,HUBER HEIGHTS,OH,45424,-84.14075365,39.84550453,,,1000
S,OHIO MEDIA SCHOOL-CINCINNATI,,,,1317825716,4411 MONTGOMERY ROAD,NORWOOD,OH,45212,-84.38202192,39.15945935,,,1000
S,OHIO MEDIA SCHOOL-COLUMBUS,,,,1398680469,"5330 EAST MAIN ST., SUITE 200",COLUMBUS,OH,43213,-82.85539965,39.95529379,,,
S,OHIO MEDIA SCHOOL-VALLEY VIEW,,,,1399394957,"9885 ROCKSIDE RD., SUITE 160",VALLEY VIEW,OH,44125,-81.6156184,41.39352918,,,1000
S,OHIO NORTHERN UNIVERSITY,,,,1001514505,525 S. MAIN ST,ADA,OH,45810,-83.83058646,40.76629882,,,
S,OHIO STATE BEAUTY ACADEMY,,,,1003770028,1760 N. EASTOWN RD.,LIMA,OH,45807,-84.16435497,40.76123959,,,
S,OHIO STATE COLLEGE OF BARBER STYLING,,,,1320787529,4614 E BROAD ST,COLUMBUS,OH,43213,-82.87714358,39.97737544,,,1000
S,OHIO STATE SCHOOL OF COSMETOLOGY-CANAL WINCHESTER,,,,1320875448,6077 GENDER ROAD,CANAL WINCHESTER,OH,43110,-82.83034137,39.85463146,,,1000
S,OHIO STATE SCHOOL OF COSMETOLOGY-HEATH,,,,1399089604,"789 HEBRON ROAD, STE J",HEATH,OH,43056,-82.44162157,40.03071521,,,1000
S,OHIO STATE UNIVERSITY-NEWARK CAMPUS,,,,1005521832,1179 UNIVERSITY DR,NEWARK,OH,43055,-82.44799218,40.06835251,,,1000
S,OHIO UNIVERSITY-ZANESVILLE CAMPUS,,,,1398913550,1425 NEWARK RD,ZANESVILLE,OH,43701,-82.0306727,39.96074714,,,
S,OHIO WESLEYAN UNIVERSITY,,,,1399486030,61 S SANDUSKY STREET,DELAWARE,OH,43015,-83.06997023,40.29660267,,,
S,OWENS COMMUNITY COLLEGE,,,,1399072017,30335 OREGON RD,PERRYSBURG,OH,43551,-83.53602259,41.58827211,,,
S,PARAMOUNT BEAUTY ACADEMY,,,,1004178089,1745 11TH ST,PORTSMOUTH,OH,45662,-82.9793505,38.73903866,,,
S,PAUL MITCHELL THE SCHOOL-CINCINNATI,,,,1317585422,11956 LEBANON RD,CINCINNATI,OH,45241,-84.39233988,39.29155863,,,1000
S,PAUL MITCHELL THE SCHOOL-CLEVELAND,,,,1007754802,10735 RAVENNA RD,TWINSBURG,OH,44087,-81.46368975,41.33129209,,,1000
S,PAUL MITCHELL THE SCHOOL-COLUMBUS,,,,1320750377,3000 MORSE RD,COLUMBUS,OH,43231,-82.93876522,40.05957488,,,
S,PAUL MITCHELL THE SCHOOL-TOLEDO,,,,1398714794,5549 MONROE STREET,SYLVANIA,OH,43560,-83.66807565,41.70672685,,,1000
S,PAYNE THEOLOGICAL SEMINARY,,,,1005363830,1230 WILBERFORCE-CLIFTON RD.,WILBERFORCE,OH,45384,-83.884871,39.715286,,,
S,PENTA COUNTY JOINT VOCATIONAL SCHOOL,,,,1314835726,9301 BUCK ROAD,PERRYSBURG,OH,43551,-83.57159357,41.58426323,,,1000
S,PICKAWAY ROSS JOINT VOCATIONAL SCHOOL DISTRICT,,,,1003316197,1410 INDUSTRIAL DRIVE,CHILLICOTHE,OH,45601,-83.00269958,39.36260108,,,1000
S,PIKE COUNTY JOINT VOCATIONAL SCHOOL DISTRICT,50666,,13956156,1399813294,175 BEAVER CREEK RD,PIKETON,OH,45661,-83.00711292,39.05404546,,,
S,POLARIS CAREER CENTER,48047,,2943157,1364968283,7285 OLD OAK BLVD,MIDDLEBURG HEIGHTS,OH,44130,-81.83247369,41.36440024,,,
S,PONTIFICAL COLLEGE JOSEPHINUM,,,,1320706596,7625 N HIGH STREET,COLUMBUS,OH,43235,-83.01866898,40.12010415,,,
S,PORTAGE LAKES CAREER CENTER,17023277,,29577830,1007685072,4401 SHRIVER RD,UNIONTOWN,OH,44685,-81.472008,40.943122,,,
S,PROFESSIONAL SKILLS INSTITUTE,,,,1007352871,1505 HOLLAND ROAD,MAUMEE,OH,43537,-83.67194027,41.58414483,,,1000
S,RABBINICAL COLLEGE TELSHE,47637,,31630601,1006081709,28400 EUCLID AVE,WICKLIFFE,OH,44092,-81.48526079,41.59353252,,,1000
S,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-ALLIANCE,,,,1007119955,2445 W. STATE ST.,ALLIANCE,OH,44601,-81.1520861,40.90264199,,,
S,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-BOARDMAN,,,,1006579512,615 BOARDMAN-CANFIELD RD,BOARDMAN,OH,44512,-80.6800247,41.02365704,,,
S,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-BRUNSWICK,,,,1005676945,3307 CENTER RD.,BRUNSWICK,OH,44212,-81.80445658,41.24019345,,,
S,RAPHAEL'S SCHOOL OF BEAUTY CULTURE INC-NILES,,,,1356067698,815 YOUNGSTOWN WARREN RD,NILES,OH,44446,-80.73966783,41.20452557,,,
S,REMINGTON COLLEGE-CLEVELAND CAMPUS,,,,1365122418,14445 BROADWAY AVE,CLEVELAND,OH,44125,-81.57934674,41.42295139,,,
S,ROSEDALE BIBLE COLLEGE,,,,1001224731,2270 ROSEDALE RD,IRWIN,OH,43029,-83.45551512,40.0777851,,,
S,ROSS COLLEGE-CANTON,,,,1007118533,"4300 MUNSON STREET, NORTH WEST",CANTON,OH,44718,-81.429,40.844898,,,1000
S,ROSS COLLEGE-SYLVANIA,,,,1007242893,"5834 MONROE STREET, SUITE F-J",SYLVANIA,OH,43560,-83.680485,41.713629,,,1000
S,ROSS MEDICAL EDUCATION CENTER-CINCINNATI,,,,1317832110,"11590 CENTURY BOULEVARD, SUITE 210",CINCINNATI,OH,45246,-84.45292514,39.28583156,,,
S,ROSS MEDICAL EDUCATION CENTER-DAYTON,,,,1335298145,4490 BRANDT PIKE,DAYTON,OH,45424,-84.12819016,39.81767486,,,1000
S,ROSS MEDICAL EDUCATION CENTER-ELYRIA,,,,1350285465,120 MARKET DRIVE,ELYRIA,OH,44035,-82.105702,41.386445,,,1000
S,ROSS MEDICAL EDUCATION CENTER-NILES,,,,1356116938,"5555 YOUNGSTOWN-WARREN RD, UNIT 909",NILES,OH,44446,-80.75154364,41.21419951,,,1000
S,ROSS MEDICAL EDUCATION CENTER-ONTARIO,,,,1313668159,2150 W 4TH ST,ONTARIO,OH,44906,-82.59307234,40.77092501,,,
S,SALON INSTITUTE-TOLEDO CAMPUS,,,,1007392665,3034 WILFORD DRIVE,TOLEDO,OH,43615,-83.69699154,41.67484404,,,1000
S,SANDUSKY CAREER CENTER,,,,1298140212,4501 VENICE HEIGHTS BLVD.,SANDUSKY,OH,44870,-82.71206012,41.43483002,,,1000
S,STARK STATE COLLEGE,,,,1007147801,6200 FRANK AVE NW,NORTH CANTON,OH,44720,-81.43901655,40.87059743,,,
S,STAUTZENBERGER COLLEGE-BRECKSVILLE,,,,1364871620,8001 KATHERINE BOULEVARD,BRECKSVILLE,OH,44141,-81.6432059,41.28877871,,,
S,STAUTZENBERGER COLLEGE-MAUMEE,,,,1007352935,1796 INDIAN WOOD CIRCLE,MAUMEE,OH,43537,-83.68304211,41.58266227,,,1000
S,SUMMIT SALON ACADEMY-PERRYSBURG,,,,1314828314,116 W S BOUNDARY ST,PERRYSBURG,OH,45551,-83.62102969,41.54415556,,,1000
S,TERRA STATE COMMUNITY COLLEGE,,,,1002268233,2830 NAPOLEON RD,FREMONT,OH,43420,-83.15850228,41.35301281,,,
S,THE CHRIST COLLEGE OF NURSING AND HEALTH SCIENCES,,,,1317753415,2139 AUBURN AVENUE,CINCINNATI,OH,45219,-84.50923697,39.1207203,,,1000
S,THE COLLEGE OF WOOSTER,,,,1004137259,1189 BEALL AVENUE,WOOSTER,OH,44691,-81.93304609,40.81221622,,,
S,THE MODERN COLLEGE OF DESIGN,,,,1335505885,1725 E DAVID RD,KETTERING,OH,45440,-84.13426862,39.6813053,,,1000
S,THE NORTH COAST COLLEGE,,,,1365170138,11724 DETROIT AVENUE,LAKEWOOD,OH,44107,-81.76973684,41.48403941,,,1000
S,THE SPA SCHOOL,,,,1320693612,5050 N HIGH,COLUMBUS,OH,43214,-83.01866737,40.06538398,,,1000
S,THE UNIVERSITY OF FINDLAY,,,,1399505013,1000 NORTH MAIN STREET,FINDLAY,OH,45840,-83.65147179,41.05439798,,,1000
S,TIFFIN UNIVERSITY,,,,1400205726,155 MIAMI STREET,TIFFIN,OH,44883,-83.18354995,41.11919256,,,1000
S,TOLEDO ACADEMY OF BEAUTY CULTURE-EAST,,,,1007397388,3341 NAVARRE AVE.,OREGON,OH,43616,-83.4695399,41.63832643,,,1000
S,TOLEDO PUBLIC SCHOOLS ADULT AND CONTINUING EDUCATION,,,,1007347667,3281 UPTON AVENUE,TOLEDO,OH,43613,-83.591047,41.682193,,,1000
S,TRI-COUNTY ADULT CAREER CENTER,,,,1003142554,15676 ST RT 691,NELSONVILLE,OH,45764,-82.210546,39.433502,,,
S,TRINITY HEALTH SYSTEM SCHOOL OF NURSING,,,,1004333552,4000 SUNSET BOULEVARD SUITE 2631,STEUBENVILLE,OH,43952,-80.62531226,40.35503889,,,
S,TRI-RIVERS CAREER CENTER,,,,1294517691,2222 MARION - MT. GILEAD RD,MARION,OH,43302,-83.06982431,40.58307741,,,
S,TRI-STATE BIBLE COLLEGE,,,,1004088042,506 MARGARET ST,SOUTH POINT,OH,45680,-82.57952974,38.42612763,,,
S,TRUMBULL CAREER & TECHNICAL CENTER,223998,,12085403,1356104309,528 EDUCATIONAL HIGHWAY,WARREN,OH,44483,-80.82480709,41.28064933,,,
S,UNION INSTITUTE & UNIVERSITY,,,,1317755814,440 E MCMILLAN ST,CINCINNATI,OH,45206,-84.50016633,39.12692115,,,1000
S,UNIVERSITY OF AKRON WAYNE COLLEGE,,,,1004126316,1901 SMUCKER RD,ORRVILLE,OH,44667,-81.7899794,40.86151895,,,1000
S,UNIVERSITY OF CINCINNATI-BLUE ASH COLLEGE,,,,1317728120,9555 PLAINFIELD RD,BLUE ASH,OH,45236,-84.40043789,39.23299466,,,1000
S,UNIVERSITY OF TOLEDO,,,,1398704337,2801 W BANCROFT,TOLEDO,OH,43606,-83.61593552,41.6572464,,,1000
S,UPPER VALLEY CAREER CENTER,,,,1003906813,8811 LOONEY ROAD,PIQUA,OH,45356,-84.21468369,40.16062366,,,1000
S,URSULINE COLLEGE,,,,1365040577,2550 LANDER RD,PEPPER PIKE,OH,44124,-81.46460847,41.49643744,,,
S,VALLEY COLLEGE-CLEVELAND,,,,1365275084,8700 BROOKPARK ROAD,CLEVELAND,OH,44129,-81.747723,41.419409,,,1000
S,VALLEY COLLEGE-CLEVELAND,,,,1365275084,8700 BROOKPARK ROAD,CLEVELAND,OH,44129,-81.74761862,41.41933258,,,1000
S,VALOR CHRISTIAN COLLEGE,17024700,,29239647,1320877751,4595 GENDER ROAD,CANAL WINCHESTER,OH,43110,-82.829801,39.891541,,,
S,VANGUARD-SENTINEL ADULT CAREER AND TECHNOLOGY CENTER,129234,,12499992,1002276503,1306 CEDAR ST,FREMONT,OH,43420,-83.12788112,41.3651168,,,
S,WALSH UNIVERSITY,,,,1007040411,2020 EAST MAPLE ST,NORTH CANTON,OH,44720,-81.36911037,40.87329536,,,1000
S,WARREN COUNTY CAREER CENTER,,,,1399451236,3525 NORTH STATE ROUTE 48,LEBANON,OH,45036,-84.20296875,39.48877181,,,
S,WASHINGTON STATE COMMUNITY COLLEGE,,,,1004671347,710 COLEGATE DR,MARIETTA,OH,45750,-81.43484189,39.43131218,,,
S,WILMINGTON COLLEGE,,,,1296977136,1870 QUAKER WAY,WILMINGTON,OH,45177,-83.81727087,39.44109678,,,
S,A J JORDAK ELEMENTARY SCHOOL,,,,1004030035,16000 E HIGH ST # 188,MIDDLEFIELD,OH,44062,-81.06382885,41.46717419,,,
S,A. I. ROOT MIDDLE SCHOOL,48346,,,1005700029,333 W STURBRIDGE DR,MEDINA,OH,44256,-81.87314481,41.12249039,,,1000
S,A+ ARTS ACADEMY,46351,,20699922,1320702822,1395 FAIR AVE,COLUMBUS,OH,43205,-82.90514307,39.96697088,,,1000
S,A+ CHILDREN'S ACADEMY,,,,1398688024,114 OBETZ RD,COLUMBUS,OH,43207,-82.99780218,39.88263453,,,
S,ABRAHAM DEPP ELEMENTARY,17027195,,,1399935000,9001 GARDENIA DRIVE,PLAIN CITY,OH,43064,-83.19450801,40.18507389,,,
S,ABRAHAM LINCOLN SCHOOL,,,,1365233111,6009 DUNHAM RD,MAPLE HEIGHTS,OH,44137,-81.55442865,41.41799536,,,1000
S,ACADEMY FOR MULTILINGUAL IMMERSION STUDIES,49944,,11767985,1317803093,1908 SEYMOUR AVE,CINCINNATI,OH,45237,-84.46592569,39.18808077,,,
S,ACADEMY FOR URBAN SCHOLARS YOUNGSTOWN,224383,,12024881,1006540779,3405 MARKET ST,YOUNGSTOWN,OH,44507,-80.65224246,41.11828963,,,1000
S,ACADEMY OF EDUCATIONAL EXCELLENCE,46924,,,1007288431,728 PARKSIDE BLVD,TOLEDO,OH,43607,-83.59444781,41.64795987,,,1000
S,ACADEMY OF WORLD LANGUAGES SCHOOL,,,,1317671489,2030 FAIRFAX AVE,CINCINNATI,OH,45207,-84.46252121,39.13538307,,,1000
S,ACHIEVE CAREER PREPARATORY ACADEMY,46963,,,1007333654,3891 MARTHA AVE,TOLEDO,OH,43612,-83.56591299,41.69014482,,,1000
S,ACHIEVEPOINT CAREER ACADEMY - CINCINNATI,,,,1399311977,5098 GLENCROSSING WAY,CINCINNATI,OH,45238,-84.61307443,39.13038358,,,1000
S,ADA ELEMENTARY SCHOOL,,,,1001513561,435 GRAND AVE,ADA,OH,45810,-83.83018272,40.77472776,,,
S,ADA HIGH SCHOOL,,,,1001513561,435 GRAND AVE,ADA,OH,45810,-83.83033083,40.77393218,,,
S,ADAMSVILLE ELEMENTARY SCHOOL,47161,,3020468,1004459371,7950 EAST ST,ADAMSVILLE,OH,43802,-81.88230191,40.06619231,,,
S,ADDAVILLE ELEMENTARY SCHOOL,50601,,,1001402731,1333 BRICK SCHOOL RD,GALLIPOLIS,OH,45631,-82.17230038,38.90574131,,,
S,ADENA ELEMENTARY SCHOOL,49555,,,1009916501,9316 MINUTEMAN WAY,WEST CHESTER,OH,45069,-84.38551154,39.31588289,,,1000
S,ADENA ELEMENTARY SCHOOL,130012,,12087078,1003341489,3367 COUNTY ROAD 550,FRANKFORT,OH,45628,-83.19316683,39.41537333,,,
S,ADENA HIGH SCHOOL,130012,,12087078,1003341489,3367 COUNTY ROAD 550,FRANKFORT,OH,45628,-83.19354358,39.41645049,,,
S,ADENA MIDDLE SCHOOL,130012,,12087078,1003341489,3367 COUNTY ROAD 550,FRANKFORT,OH,45628,-83.19445466,39.41570427,,,
S,ADENA MIDDLE SCHOOL,130012,,12087078,1003341489,3367 COUNTY ROAD 550,FRANKFORT,OH,45628,-83.19445466,39.41570427,,,
S,ADLAI STEVENSON SCHOOL,,,,1364986627,18300 WODA,CLEVELAND,OH,44122,-81.55100681,41.45461321,,,1000
S,ADMIRAL KING ELEMENTARY SCHOOL,,,,1350270799,720 WASHINGTON AVE,LORAIN,OH,44052,-82.19670348,41.45780583,,,
S,ADRIAN ELEMENTARY SCHOOL,,,,1365018429,1071 HOMESTEAD RD,SOUTH EUCLID,OH,44121,-81.52602792,41.53095506,,,1000
S,AIKEN NEW TECH HIGH SCHOOL,16077089,,26250811,1317847969,5641 BELMONT AVE,CINCINNATI,OH,45224,-84.55099737,39.19220743,,,1000
S,AIM ACADEMY AT FAIRMOUNT,49061,,12504932,1399735549,2701 COVENTRY BLVD NE,CANTON,OH,44705,-81.32506869,40.82607661,,,1000
S,AKRON ALTERNATIVE ACADEMY,17034380,,,1007574476,77 W THORNTON ST,AKRON,OH,44311,-81.52895991,41.06671017,,,1000
S,AKRON EARLY COLLEGE HIGH SCHOOL,,,,1399186374,225 S. MAIN ST.,AKRON,OH,44308,-81.51979264,41.07893145,,,1000
S,AKRON PREPARATORY SCHOOL,,,,1007706228,1200 E MARKET ST STE 3360,AKRON,OH,44305,-81.48429113,41.06578766,,,
S,AKRON STEM HIGH SCHOOL,48466,,,1007661797,123 S FORGE ST,AKRON,OH,44308,-81.51017237,41.078913,,,1000
S,AKROS MIDDLE SCHOOL,16063301,,20712188,1007541674,265 PARK ST,AKRON,OH,44304,-81.50816682,41.08328069,,,1000
S,ALBERT BUSHNELL HART,,,,1364888540,3900 E 75TH ST,CLEVELAND,OH,44105,-81.64799435,41.45470019,,,1000
S,ALBERT CHAPMAN ELEMENTARY SCHOOL,45993,,,1320598313,8450 SAWMILL RD,POWELL,OH,43065,-83.08652167,40.13797898,,,
S,ALBERT EINSTEIN ACADEMY FOR LETTERS ARTS AND SCIENCES-OHIO,47568,,,1365226326,26855 LORAIN RD,NORTH OLMSTED,OH,44070,-81.94936921,41.43743837,,,
S,ALBION ELEMENTARY SCHOOL,48073,,,1365050507,9360 ALBION RD,NORTH ROYALTON,OH,44133,-81.75613253,41.33754877,,,1000
S,ALCOTT ELEMENTARY SCHOOL,,,,1005895124,7117 MOUNT ROYAL AVE,WESTERVILLE,OH,43082,-82.90408248,40.15715964,,,
S,ALEXANDER ELEMENTARY SCHOOL,50751,,12301198,1003122113,6105 SCHOOL ROAD,ALBANY,OH,45710,-82.20657372,39.22581225,,,
S,ALEXANDER JR. / SR. HIGH SCHOOL,50750,,12301339,1003122066,6125 SCHOOL RD,ALBANY,OH,45710,-82.1847186,39.24140124,,,
S,ALFRED BENESCH,,,,1365176134,5393 QUINCY AVE,CLEVELAND,OH,44104,-81.65626753,41.49801613,,,1000
S,ALLEN EAST ELEMENTARY SCHOOL,50956,,,1003744338,9105 HARDING HWY,HARROD,OH,45850,-83.9331193,40.73362339,,,
S,ALLEN EAST HIGH SCHOOL,50956,,,1003744338,9105 HARDING HWY,HARROD,OH,45850,-83.93315481,40.73372813,,,
S,ALLEN EAST HIGH SCHOOL,50956,,,1003744338,9105 HARDING HWY,HARROD,OH,45850,-83.93315481,40.73372813,,,
S,ALLEN EAST MIDDLE SCHOOL,50956,,,1003744338,9105 HARDING HWY,HARROD,OH,45850,-83.93230299,40.73336077,,,
S,ALLIANCE ACADEMY OF CINCINNATI,16020773,,,1317544560,1712 DUCK CREEK RD,CINCINNATI,OH,45207,-84.47065894,39.14242355,,,1000
S,ALLIANCE EARLY LEARNING SCHOOL,48822,,22239941,1007080340,285 W OXFORD ST,ALLIANCE,OH,44601,-81.11610582,40.90687054,,,1000
S,ALLIANCE EARLY LEARNING SCHOOL AT SOUTH LINCOLN,48822,,22239941,1007080340,285 W OXFORD ST,ALLIANCE,OH,44601,-81.11081767,40.91782722,,,1000
S,ALLIANCE ELEMENTARY SCHOOL AT ROCKHILL,48817,,19963065,1007104049,2400 S ROCKHILL AVE,ALLIANCE,OH,44601,-81.116754,40.89719501,,,1000
S,ALLIANCE HIGH SCHOOL,48821,,19963065,1007117356,400 GLAMORGAN ST,ALLIANCE,OH,44601,-81.1114131,40.91117798,,,1000
S,ALLIANCE INTERMEDIATE SCHOOL @ NORTHSIDE,235073,,19963065,1007062347,701 JOHNSON AVE,ALLIANCE,OH,44601,-81.12060275,40.92891649,,,1000
S,ALLIANCE MIDDLE SCHOOL,235072,,19963065,1007041616,3205 S UNION AVE,ALLIANCE,OH,44601,-81.10927323,40.88910943,,,1000
S,ALMIRA,,,,1365191003,3375 W 99TH ST,CLEVELAND,OH,44102,-81.75157249,41.46156725,,,1000
S,ALPINE ELEMENTARY SCHOOL,46466,,13079512,1320842743,1590 ALPINE DR,COLUMBUS,OH,43229,-82.9739168,40.0944073,,,1000
S,ALTERNATIVE EDUCATION ACADEMY,231793,,12024600,1007255231,1830 ADAMS ST,TOLEDO,OH,43604,-83.54680935,41.65909364,,,1000
S,ALTON DARBY ELEMENTARY SCHOOL,,,,1320567857,2730 ALTON DARBY CREEK RD,HILLIARD,OH,43026,-83.18149016,40.00772323,,,1000
S,ALTON HALL ELEMENTARY SCHOOL,,,,1320950900,982 ALTON RD,GALLOWAY,OH,43119,-83.17697579,39.92910377,,,1000
S,ALUM CREEK ELEMENTARY SCHOOL,45902,,12708723,1005862174,2515 PARKLAWN DR,LEWIS CENTER,OH,43035,-82.99491131,40.19086128,,,
S,AMANDA ELEMENTARY SCHOOL,,,,1009886408,1300 OXFORD STATE RD,MIDDLETOWN,OH,45044,-84.40766021,39.47897881,,,
S,AMANDA-CLEARCREEK ELEMENTARY SCHOOL,,,,1312732853,328 E MAIN ST,AMANDA,OH,43102,-82.7351153,39.64960383,,,1000
S,AMANDA-CLEARCREEK HIGH SCHOOL,,,,1312732853,328 E MAIN ST,AMANDA,OH,43102,-82.74080855,39.651929,,,1000
S,AMANDA-CLEARCREEK MIDDLE SCHOOL,,,,1312732853,328 E MAIN ST,AMANDA,OH,43102,-82.73509815,39.64964336,,,1000
S,AMANDA-CLEARCREEK PRIMARY SCHOOL,,,,1312764052,414 N SCHOOL ST,AMANDA,OH,43102,-82.74040796,39.6517062,,,1000
S,AMELIA ELEMENTARY SCHOOL,49563,,,1309432067,5 E MAIN ST,AMELIA,OH,45102,-84.21499712,39.03025237,,,1000
S,AMESVILLE ELEMENTARY SCHOOL,,,,1003124557,ST. RTE. 329,AMESVILLE,OH,45711,-81.95560615,39.40270478,,,
S,AMHERST ELEMENTARY SCHOOL,48925,,,1007026615,8750 JANE ST NW,MASSILLON,OH,44646,-81.51489412,40.83527534,,,
S,AMHERST JUNIOR HIGH SCHOOL,15897501,,,1350246772,548 MILAN AVE,AMHERST,OH,44001,-82.23609592,41.39541162,,,
S,AMITY ELEMENTARY SCHOOL,49933,,,1317722893,4320 E GALBRAITH RD,CINCINNATI,OH,45236,-84.39320314,39.2083162,,,1000
S,ANDERSON HIGH SCHOOL,50063,,8924417,1317897402,7560 FOREST RD,CINCINNATI,OH,45255,-84.34855027,39.07027446,,,1000
