CAI Type,Entity name,Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Explanation,Broadband Need,Broadband Availability
S,GODDARD HIGH,77420,,2399004922,1340435168,2500 S 199 St West,Goddard,KS,67052,-97.56933475,37.64712138,,1000,10000
H,AZRIA HEALTH WICHITA,,175563,,1340434123,7057 WEST VILLAGE CIRCLE,WICHITA,KS,67205,-97.42393411,37.75657122,,1000,1000
H,WICHITA SURGICAL SPECIALISTS PA,,1053533349,,1340433933,3840 N RIDGE RD,WICHITA,KS,67205,-97.42560638,37.75362693,,1000,1000
H,KANSAS POST ACUTE MEDICAL SERVICES 1 PA,,1235666900,,1340433749,300 E CHICAGO AVE,COLWICH,KS,67030,-97.58333915,37.72795636,,1000,1000
H,US ANESTHESIA PARTNERS OF KANSAS PA,,1053999185,,1340432834,2818 N GREENWICH RD,WICHITA,KS,67226,-97.20694541,37.73480705,,1000,1000
H,WAL-MART PHARMACY 10-4321,,20028537,,1340432616,5475 NORTH MERIDIAN,WICHITA,KS,67204,-97.37342816,37.78452002,,1000,
H,HARTER PHYSICAL THERAPY LLC,,1306338629,,1340431122,501 E ROSS ST,CLEARWATER,KS,67026,-97.50041286,37.50424109,,1000,1000
S,STUCKY MIDDLE SCHOOL,16021288,,2399039775,1340430355,4545 N Broadview Circle,Wichita,KS,67220,-97.28769058,37.76421109,,1000,
H,JURY EYE CARE LLC,,1275655847,,1340429405,2701 N ROCK RD,DERBY,KS,67037,-97.24526234,37.57607227,,1000,1000
H,WALMART PHARMACY 10-3155,,20024559,,1340428793,1106 S ROCK RD,DERBY,KS,67037,-97.24242806,37.53263683,,1000,
L,MOUNT HOPE LIBRARY,137884,,2399027547,1340428024,109 S. Ohio,Mount Hope,KS,67108,-97.66554037,37.8683324,,1000,1000
S,ST PETER CATHOLIC SCHOOL,77642,,2399003426,1340427921,11010 SW BLVD,WICHITA,KS,67215,-97.47006282,37.62546211,,1000,1000
L,GARDEN PLAIN COMMUNITY LIBRARY,,,,1340427563,421 W. Ave B,Graden Plains,KS,67050,-97.68498921,37.6583174,,1000,1000
S,CHRISTA MCAULIFFE ACADEMY,16067875,,2399039775,1340427349,2055 S 143rd E,Wichita,KS,67230,-97.17271209,37.65496706,,1000,
S,ST. MARKS SCHOOL,77381,,2399030329,1340426097,19001 West 29th Street North,Colwich,KS,67030,-97.18809562,37.88990056,,1000,100
S,CIRCLE GREENWICH ELEMENTARY,17017439,,2399019408,1340425963,3250 N Greenwich Rd,Wichita,KS,67226,-97.20635645,37.74213788,,1000,
P,SEDGWICK HOUSING AUTHORITY,,,,1340423969,211 HYMER DR,SEDGWICK,KS,67135,-97.42616743,37.9093775,,1000,1000
F,MOUNT HOPE FIRE DEPARTMENT,,,,1340421195,124 E Main ST,Mount Hope,KS,67108,-97.66428424,37.86893246,,1000,
H,KANSAS POST ACUTE MEDICAL SERVICES 1 PA,,1144565433,,1340420286,719 N KLEIN CIR,DERBY,KS,67037,-97.69565638,37.57713738,,1000,50
F,VALLEY CENTER POLICE DEPT,,,,1340419188,616 E 5th St,Valley Center,KS,67147,-97.36523434,37.83978754,,1000,1000
S,VALLEY CENTER MIDDLE SCHOOL,77517,,2399031532,1340419183,800 N. Meridian,Valley Center,KS,67147,-97.3708518,37.84479804,,1000,
S,ST MARY PARISH CATHOLIC SCHOOL,,,,1340418999,2306 E MEADOWLARK BLVD,DERBY,KS,67037,-97.23442326,37.56498106,,1000,1000
L,MULVANE PUBLIC LIBRARY,137887,,,1340418671,408 N. 2nd Ave.,Mulvane,KS,67110,-97.17494521,37.58326199,,1000,1000
S,VALLEY CENTER HIGH,77518,,2399031532,1340417848,9600 N. Meridian,Valley Center,KS,67147,-97.36939575,37.85715038,,1000,100
S,SOUTHEAST HIGH,77164,,2399039775,1340417820,2641 S. 127th St E,Wichita,KS,67207,-97.19588434,37.6471589,,1000,
F,MT HOPE POLICE DEPT,,,,1340417591,112 W Main St,Mount Hope,KS,67108,-97.66567338,37.86896846,,1000,
F,MOUNT HOPE NURSING CENTER,,,,1340417510,704 E MAIN ST,Mount Hope,KS,67108,-97.65763958,37.86902057,,1000,1000
H,MOUNT HOPE NURSING CENTER,,175481,,1340417510,704 E MAIN STREET,MOUNT HOPE,KS,67108,-97.65763958,37.86902057,,1000,1000
F,LARSEN INDEPENDENT LIVING APARTMENTS,,,,1340417506,602 East Main,Mount Hope,KS,67108,-97.65891761,37.86905057,,1000,1000
H,"COUNTRY CARE HOSPICE, INC",,171615,,1340417504,104 N STEEN STREET,MOUNT HOPE,KS,67108,-97.65941776,37.86945051,,1000,1000
H,"ADVANCED PAIN MEDICINE ASSOCIATES, LLC",,1164856613,,1340417401,3715 N OLIVER ST,WICHITA,KS,67220,-97.28151797,37.75120679,,1000,1000
H,RYAN DUGAN EYE CARE,,20110167,,1340416335,228 ANDALE RD,ANDALE,KS,67001,-97.62561238,37.79006767,,1000,1000
F,SEDGWICK COUNTY FIRE DISTRICT #1,,,,1340415957,7750 N Wyandotte WAY,Park City,KS,67147,-97.32144096,37.82452802,,1000,
S,EISENHOWER HIGH SCHOOL,16070225,,2399004922,1340413774,1230 S 167th St. W.,Goddard,KS,67052,-97.5998907,37.6023218,,1000,200
L,COLWICH COMMUNITY LIBRARY,137841,,,1340413087,432 W. Colwich,Colwich,KS,67030,-97.54067388,37.78123879,,1000,
H,"ASCENSION MEDICAL GROUP VIA CHRISTI, PA",,1285691790,,1340412329,14700 W SAINT TERESA ST,WICHITA,KS,67235,-97.51249006,37.72541111,,1000,1000
F,ASCENSION VIA CHRISTI - ST. TERESA CAMPUS,,,,1340412324,14800 W St. Teresa St,Wichita,KS,67235,-97.51313913,37.72573614,,1000,
H,VIA CHRISTI REHAB UNIT,,,,1340412324,14800 W ST TERESA,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",,170200,,1340412324,14800 WEST ST TERESA,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,COGENT HEALTHCARE OF TEXAS PA,,1013398957,,1340412324,14800 W SAINT TERESA ST,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,HOSPITALIST MEDICINE PHYSICIANS OF TEXAS PLLC,,1013398957,,1340412324,14800 W SAINT TERESA ST,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,KANSAS IMAGING CONSULTANTS PA,,1063455947,,1340412324,14800 W SAINT TERESA ST,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,CEP AMERICA - KANSAS LLC,,1124552609,,1340412324,14800 W SAINT TERESA ST,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,CARDIOVASCULAR CARE PA,,1164493201,,1340412324,14800 W SAINT TERESA ST,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,"ANESTHESIA CONSULTING SERVICES, PA",,1225291404,,1340412324,14800 W SAINT TERESA ST,WICHITA,KS,67235,-97.51313913,37.72573614,,1000,
H,"HEARTLAND CARDIOLOGY, LLC",,1376500785,,1340411476,1719 E CAMBRIDGE ST,DERBY,KS,67037,-97.24516733,37.57343791,,1000,1000
S,ANDALE ELEM-MIDDLE,77325,,2399032514,1340411262,500 W. Rush,Andale,KS,67001,-97.63158497,37.79393296,,1000,
S,ANDALE HIGH,77324,,2399032514,1340411253,700 West Rush,Andale,KS,67001,-97.63492321,37.794347,,1000,
S,VERMILLION ELEMENTARY SCHOOL,77458,,2399017989,1340410621,501 James,Maize,KS,67101,-97.46941776,37.77149071,,1000,
S,MAIZE VIRTUAL PREPARATORY SCHOOL,,,2399017989,1340410616,905 W Academy Ave,Maize,KS,67101,-97.47727354,37.7723688,,1000,
S,MAIZE ELEMENTARY,77455,,2399017989,1340410613,305 W. Jones,Maize,KS,67101,-97.47146796,37.77152172,,1000,
S,MAIZE SR HIGH,,,2399017989,1340410597,11600 W 45th St N,Maize,KS,67101,-97.4768904,37.76954152,,1000,
S,PRAY-WOODMAN ELEMENTARY,77454,,2399017989,1340410594,605 W Academy Ave,Maize,KS,67101,-97.47605642,37.76773134,,1000,
S,GARDEN PLAIN ELEM,77418,,2399030329,1340407924,700 Section Line,Garden Plain,KS,67050,-97.67872369,37.66075164,,1000,
L,VIOLA TOWNSHIP LIBRARY,137910,,,1340407803,100 N. Grice,Viola,KS,67149,-97.64237805,37.48279784,,1000,1000
S,ST CECILIA CATHOLIC SCHOOL,77437,,,1340406881,1912 W GRAND AVE,HAYSVILLE,KS,67060,-97.37375119,37.56518218,,1000,1000
S,HAYSVILLE WEST MIDDLE SCHOOL,16049837,,2399016220,1340406879,1956 W. Grand Ave.,Haysville,KS,67060,-97.37631745,37.56575014,,1000,1000
S,COLWICH ELEM,77380,,2399030329,1340406755,401 South Marion,Colwich,KS,67030,-97.54201202,37.77813148,,1000,
H,CVS PHARMACY #17502,,19902909,,1340406620,2024 NORTH ROCK RD,DERBY,KS,67037,-97.24104092,37.56842841,,1000,
S,MAIZE INTERMEDIATE SCHOOL,17031732,,2399017989,1340406059,12100 W 45th Street N,Maize,KS,67101,-97.4818629,37.7673083,,1000,1000
F,WESLEY MEDICAL CENTER - DERBY ER,,,,1340405788,2648 N Rock Rd,Derby,KS,67037,-97.22842866,37.58140071,,1000,300
H,CAREPOINT EMERGENCY MEDICINE KANSAS LLC,,1114152832,,1340405788,2648 N ROCK RD,DERBY,KS,67037,-97.22842866,37.58140071,,1000,300
S,DERBY NORTH MIDDLE SCHOOL,17006449,,2399010679,1340405767,3100 N Rock Road,Derby,KS,67037,-97.24179099,37.58306197,,1000,
F,ROCK REGIONAL HOSPITAL,,,,1340404922,3251 North Rock Road,Derby,KS,67037,-97.24718453,37.58295886,,1000,
H,"ROCK REGIONAL HOSPITAL, LLC",,170204,,1340404922,3251 NORTH ROCK ROAD,DERBY,KS,67037,-97.24718453,37.58295886,,1000,
H,KANSAS IMAGING CONSULTANTS PA,,1053756361,,1340404922,3251 N ROCK RD,DERBY,KS,67037,-97.24718453,37.58295886,,1000,
H,"THE INPATIENT GROUP, LLC",,1093041105,,1340404922,3251 N ROCK RD,DERBY,KS,67037,-97.24718453,37.58295886,,1000,
S,ORION EDUCATION & TRAINING CENTER,,,,1340404025,13939 W DIAGONAL RD,Clearwater,KS,67026,-97.49996771,37.51207187,,1000,1000
H,ADVANCED PT LLC,,1063824134,,1340403594,4590 N MAIZE RD,MAIZE,KS,67101,-97.46252307,37.76550712,,1000,1000
H,DOPPS CHIROPRACTIC INC,,1356362123,,1340403594,4590 N MAIZE RD,MAIZE,KS,67101,-97.46252307,37.76550712,,1000,1000
F,MAIZE POLICE DEPT,,,,1340403418,10100 W Grady Ave,Maize,KS,67101,-97.45974579,37.75610128,,1000,
S,LAKESIDE ACADEMY,,,2399004922,1340402793,24401 W MacArthur Rd,Goddard,KS,67052,-97.62199091,37.6173273,,1000,1000
F,GRACEMED,,,,1340402588,101 E. Ross,Clearwater,KS,67026,-97.50576239,37.504338,,1000,1000
L,ANDALE DISTRICT LIBRARY,,,,1340401516,328 Main St,Andale,KS,67001,-97.6298677,37.79153172,,1000,
F,COLWICH VOLUNTEER FIRE DEPARTMENT,,,,1340401466,116 N 3rd St,Colwich,KS,67030,-97.53820164,37.78354192,,1000,
H,"HECTOR RIOS OPTOMETRY, LLC",,20070645,,1340401460,136 W WICHITA AVE,COLWICH,KS,67030,-97.53698941,37.78320799,,1000,2500
S,GARDEN PLAIN HIGH,77417,,2399030329,1340401195,720 Sedgwick,Garden Plain,KS,67050,-97.68128494,37.66117878,,1000,1000
S,CLEARWATER HIGH,77376,,2399010636,1340400887,1201 E. Ross,Clearwater,KS,67026,-97.48504032,37.50323299,,1000,
F,CRC - THE VILLAGE,,,,1340400720,440 N FOURTH,Clearwater,KS,67026,-97.49496721,37.51019768,,1000,1000
F,HARBOR HOME A,,,,1340400556,434 N FOURTH ST,Clearwater,KS,67026,-97.49626744,37.50997756,,1000,1000
F,HARBOR HOME B,,,,1340400556,434 N FOURTH ST,Clearwater,KS,67026,-97.49626744,37.50997756,,1000,1000
F,CLEARWATER NURSING AND REHAB,,,,1340400520,620 E WOOD ST,Clearwater,KS,67026,-97.49900672,37.50878044,,1000,1000
H,CLEARWATER NURSING & REHABILITATION CENTER,,175454,,1340400520,620 E WOOD STREET,CLEARWATER,KS,67026,-97.49900672,37.50878044,,1000,1000
F,ENDOSCOPIC SERVICES PA,,,,1340398231,1431 BLUFFVIEW ST,Wichita,KS,67218,-97.33712353,37.71127179,,1000,5000
H,WALGREENS #5768,,19979025,,1340397859,5505 E HARRY ST,WICHITA,KS,67218,-97.27216203,37.66423209,,1000,1000
F,DERBY POLICE DEPT,,,,1340397777,229 N Baltimore Ave,Derby,KS,67037,-97.27097881,37.54520719,,1000,1000
H,EYE TO EYE PA,,1366494049,,1340396801,1105 N BUCKNER ST,DERBY,KS,67037,-97.2718789,37.55545111,,1000,1000
F,HR,,,,1340396642,3420 S. Oliver Ave.,Wichita,KS,67210,-97.27968978,37.63363193,,1000,1000
H,"ABOUT YOU PALLIATIVE CARE & HOSPICE, INC.",,171620,,1340394973,319 N DOWELL ST,WICHITA,KS,67206,-97.20650647,37.69154072,,1000,1000
S,L'OUVERTURE COMPUTER TECHNOLOGY MAGNET,,,2399039775,1340393632,1539 N Ohio,Wichita,KS,67214,-97.32444026,37.71108877,,1000,
S,BOSTIC TRADITIONAL MAGNET ELEM,77575,,2399039775,1340393274,8103 E Gilbert,Wichita,KS,67207,-97.2408178,37.67515618,,1000,
H,WALGREENS #6362,,19979019,,1340392987,333 W 13TH ST N,WICHITA,KS,67203,-97.34130195,37.70756732,,1000,1000
S,JARDINE TECHNOLOGY MIDDLE MAGNET,77590,,2399039775,1340392850,3550 Ross Parkway,Wichita,KS,67210,-97.29151797,37.63602027,,1000,1000
F,WICHITA NURSING CENTER,,,,1340392833,2840 S HILLSIDE ST,Wichita,KS,67216,-97.29204002,37.63591816,,1000,5000
S,PETERSON ELEM,77621,,2399039775,1340392136,9710 W Central,Wichita,KS,67212,-97.45417323,37.69452202,,1000,
H,GRENE VISION GROUP,,19993527,,1340391921,655 N WOODLAWN ST,WICHITA,KS,67208,-97.26263408,37.69712738,,1000,1000
H,GRENE VISION GROUP LLC,,1255326443,,1340391921,655 N WOODLAWN ST,WICHITA,KS,67208,-97.26263408,37.69712738,,1000,1000
F,TEAM VISION SURGERY CENTER EAST,,,,1340391917,6100 E CENTRAL ST,Wichita,KS,67208,-97.26645146,37.6953381,,1000,1000
G,FEDERAL LEASED BUILDING,,,,1340391904,555 N WOODLAWN ST,WICHITA,KS,67208,-97.26511233,37.69603127,,1000,1000
H,"MENTAL HEALTH ASSOCIATION OF SOUTH CENTRAL KANSAS, INC.",,1114921699,,1340391904,555 N WOODLAWN,WICHITA,KS,67208,-97.26511233,37.69603127,,1000,1000
F,CARRINGTON HOUSE CENTRAL,,,,1340391404,1432 N WACO STREET,Wichita,KS,67230,-97.34133995,37.70905057,,1000,1000
H,NV PACS 2 LLC,,1023018926,,1340391404,1432 N WACO AVE,WICHITA,KS,67203,-97.34133995,37.70905057,,1000,1000
H,KANSAS POST ACUTE MEDICAL SERVICES 1 PA,,1235666900,,1340391404,1432 N WACO AVE,WICHITA,KS,67203,-97.34133995,37.70905057,,1000,1000
F,ADVANTAGE HOSPICE CARE INC,,,,1340391403,1611 W HARRY,Wichita,KS,67213,-97.34135195,37.70841241,,1000,1000
F,REFLECTION LIVING OF HIDDEN LAKES LLC,,,,1340391235,550 CIRCLE LAKE,Wichita,KS,67209,-97.47052387,37.67473104,,1000,1000
H,INTERIM HEALTHCARE OF WICHITA INC (HOSPICE),,171576,,1340390450,9920 E HARRY STREET,WICHITA,KS,67207,-97.22268908,37.66551112,,1000,1000
H,INTERIM HEALTHCARE OF WICHITA,,177090,,1340390450,9920 E HARRY ST,WICHITA,KS,67207,-97.22268908,37.66551112,,1000,1000
H,CVS PHARMACY #10075,,19903251,,1340389958,4808 E CENTRAL AVE,WICHITA,KS,67208,-97.27998971,37.694357,,1000,1000
S,JEFFERSON ELEM,77405,,2399036386,1340389511,4615 E Orme,Wichita,KS,67218,-97.28157897,37.67676724,,1000,1000
F,TOTAL HOMECARE & HOSPICE,,,,1340388989,250 W DOUGLAS,Wichita,KS,67202,-97.34029584,37.68693026,,1000,5000
G,PAGE COURT,,,,1340388984,220 W DOUGLAS AVE,WICHITA,KS,67202,-97.34002382,37.68662723,,1000,5000
H,"WICHITA EAR CLINIC, PA",,1104025493,,1340388523,9350 E CENTRAL AVE,WICHITA,KS,67206,-97.22795651,37.694337,,1000,1000
H,KANSAS MEDICAL ASSOCIATES,,1417216508,,1340388495,9390 E CENTRAL AVE,WICHITA,KS,67206,-97.22717353,37.69441201,,1000,1000
S,MINNEHA CORE KNOWLEDGE ELEM,77570,,2399039775,1340388494,701 N Webb Road,Wichita,KS,67206,-97.22713953,37.69691026,,1000,
S,WICHITA COLLEGIATE SCHOOL,77567,,2399010016,1340388418,9115 E 13TH ST N,WICHITA,KS,67206,-97.23145196,37.70764233,,1000,2000
S,COLEMAN MIDDLE SCHOOL,,,2399039775,1340387860,1544 N Governeour,Wichita,KS,67206,-97.25255107,37.71151872,,1000,2000
H,CVS PHARMACY #10159,,19902825,,1340387612,2014 WEST 21ST AVE N,WICHITA,KS,67203,-97.36411723,37.72324099,,1000,1000
S,WICHITA CHILDREN'S HOME,,,2399039775,1340387582,810 N. Holyoke,WICHITA,KS,67203,-97.29676749,37.69872144,,1000,1000
H,ASSOCIATES IN WOMENS HEALTH PA,,1114038544,,1340387570,3232 E MURDOCK ST,WICHITA,KS,67208,-97.29637845,37.69797736,,1000,1000
H,CRAIG HOMECARE,,178103,,1340386364,727 N WACO AVE,WICHITA,KS,67203,-97.34257807,37.69670124,,1000,5000
H,"PREMIER PHYSICAL THERAPY, PA",,1114511318,,1340385840,1220 S Meridian Ave,VALLEY CENTER,KS,67147,-97.37141796,37.81643021,,1000,1000
C,WEST YMCA,,,,1340385783,6940 Newell St,Wichita,KS,67212,-97.42335615,37.69274184,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
F,ROLLINGS HILLS HEALTH AND REHAB,,,,1340385118,1319 SEVILLE ST,Wichita,KS,67209,-97.45405122,37.66986855,,1000,1000
H,ROLLING HILLS HEALTH AND REHAB,,175253,,1340385118,1319 SEVILLE STREET,WICHITA,KS,67209,-97.45405122,37.66986855,,1000,1000
H,WALGREENS #2751,,19955733,,1340384569,13534 W MAPLE ST,WICHITA,KS,67235,-97.49791751,37.6793005,,1000,1000
S,HOLY CROSS LUTHERAN SCHOOL,77578,,,1340383769,600 N GREENWICH RD,WICHITA,KS,67206,-97.20609542,37.69691026,,1000,
C,KANSAS COMMUNITY CORRECTIONS OFFICES (18TH JUDICIAL DISTRICT COMMUNITY CORRECTIONS),,,,1340383726,905 N. Main St,Wichita,KS,67203,-97.33859067,37.69910758,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
H,BARNEY'S PHARMACY INC,,20175087,,1340383364,3108 W CENTRAL AVE,WICHITA,KS,67203,-97.37797851,37.69550712,,1000,5000
H,WALGREENS #5793,,19981641,,1340383164,710 N WEST ST,WICHITA,KS,67203,-97.38893461,37.69551712,,1000,1000
H,IMMEDIATE MEDICAL CARE PA,,1235211699,,1340383047,4722 W KELLOGG DR,WICHITA,KS,67209,-97.39721254,37.67394796,,1000,
S,KANSAS COLLEGE OF OSTEOPATHIC MEDICINE KANSAS,,,,1340382884,217 E. Douglas Ave,Wichita,KS,67202,-97.33617343,37.68575214,,1000,5000
H,COUNTY OF SEDGWICK,,1174923056,,1340382875,350 S BROADWAY AVE,WICHITA,KS,67202,-97.33519533,37.68303097,,1000,
F,MEADOWLARK ADULT CARE HOME 5,,,,1340382819,8101 WEST MAPLE,Wichita,KS,67209,-97.43646746,37.6793675,,1000,1000
S,BROOKS MAGNET MIDDLE SCHOOL,77682,,2399039775,1340382439,3802 E 27th N,Wichita,KS,67220,-97.29135195,37.73484205,,1000,5000
S,HYDE INTL STUDIES/COMMUN ELEM MAGNET,77586,,2399039775,1340382357,210 N Oliver,Wichita,KS,67208,-97.28011283,37.68883145,,1000,5000
H,WAL-MART PHARMACY 10-1221,,20038029,,1340382123,6110 W KELLOG DR,WICHITA,KS,67209,-97.41342816,37.6753361,,1000,1000
H,SAMS PHARMACY 10-8254,,20042619,,1340382122,6200 W KELLOGG DR,WICHITA,KS,67209,-97.41534535,37.67556112,,1000,1000
S,MARSHALL MIDDLE SCHOOL,77553,,2399039775,1340381813,1510 Payne,Wichita,KS,67203,-97.35252307,37.71056162,,1000,1000
H,DILLON PHARMACY #96,,20160843,,1340381708,5500 E HARRY ST,WICHITA,KS,67218,-97.27249506,37.66595616,,1000,5000
F,MEADOWLARK ADULT CARE HOME 4,,,,1340380966,1425 LEECREST,Wichita,KS,67209,-97.46430625,37.66755632,,1000,1000
H,HECTOR RIOS OPTOMETRY LLC,,20070663,,1340380102,3040 S SENECA,WICHITA,KS,67217,-97.35195191,37.63975254,,1000,1000
H,EMERGENT CARE PLUS OF OVERLAND PARK LLC,,1003997925,,1340380091,3006 S SENECA ST,WICHITA,KS,67217,-97.35191791,37.64027669,,1000,5000
H,KANSAS DIABETES AND ENDOCRINOLOGY CENTER LLC,,1093199051,,1340379008,3161 N WEBB RD,WICHITA,KS,67226,-97.22721754,37.7413467,,1000,2500
H,CARDIO-KIDNEY VASCULAR OBL LLC,,1306161500,,1340379008,3161 N WEBB RD,WICHITA,KS,67226,-97.22721754,37.7413467,,1000,2500
H,KANSAS GASTROENTEROLOGY LLC,,1326449687,,1340379006,3121 N WEBB RD,WICHITA,KS,67226,-97.22701252,37.74058162,,1000,
H,WALMART PHARMACY 10-0592,,20037573,,1340378751,2020 N NELSON DR,DERBY,KS,67037,-97.27503432,37.56893746,,1000,1000
F,DERBY DIALYSIS CENTER,,,,1340378740,250 W RED POWELL DR,Derby,KS,67037,-97.27378919,37.56666723,,1000,1000
H,AUBURN LTC WICHITA #181,,20262123,,1340378351,5318 W CENTRAL AVE,WICHITA,KS,67212,-97.46699041,37.65996756,,1000,5000
S,DISCOVERY INTERMEDIATE SCHOOL,230707,,2399004922,1340377643,301 S Main St,Goddard,KS,67052,-97.57672349,37.65461703,,1000,1000
H,KANSAS MEDICAL CENTER LLC,,170197,,1340377477,9840 E 21ST ST N,WICHITA,KS,67206,-97.22328914,37.72342791,,1000,
F,KVC CHILDREN'S PSYCHIATRIC HOSPITAL,,,,1340377362,1507 West 21st Street North,Wichita,KS,67203,-97.35673449,37.72207787,,1000,5000
S,HOLY SPIRIT CATHOLIC SCHOOL,16034133,,2399003529,1340377168,18218 W US HIGHWAY 54,GODDARD,KS,67052,-97.55176799,37.66610128,,1000,1000
H,"SUMMIT CARE, INC.",,1417417304,,1340376977,1400 S 183RD ST W,GODDARD,KS,67052,-97.55245106,37.66798236,,1000,1000
F,ASCENSION VIA CHRISTI - ST. JOSEPH CAMPUS,,,,1340376700,3600 E Harry,Wichita,KS,67218,-97.33718453,37.71490206,,1000,5000
H,"KANSAS NEPHROLOGY PHYSICIANS, P.A.",,1043961246,,1340376700,3600 E HARRY ST,WICHITA,KS,67218,-97.33718453,37.71490206,,1000,5000
H,HOSPITALIST MEDICINE PHYSICIANS OF TEXAS PLLC,,1174053698,,1340376700,3600 E HARRY ST,WICHITA,KS,67218,-97.33718453,37.71490206,,1000,5000
H,KANSAS IMAGING CONSULTANTS PA,,1245457365,,1340376700,3600 E HARRY ST,WICHITA,KS,67218,-97.33718453,37.71490206,,1000,5000
H,CEP AMERICA - KANSAS LLC,,1316915945,,1340376700,3600 E HARRY ST,WICHITA,KS,67218,-97.33718453,37.71490206,,1000,5000
H,"WICHITA NEPHROLOGY GROUP, PA",,1316990781,,1340376700,3600 E HARRY ST,WICHITA,KS,67218,-97.33718453,37.71490206,,1000,5000
H,"SOUTHCENTRAL PATHOLOGY LABORATORY, PA",,1376869651,,1340376700,3600 E HARRY,WICHITA,KS,67201,-97.33718453,37.71490206,,1000,5000
F,POLICE DEPT PATROL EAST DIV,,,,1340376234,350 S Edgemoor St,Wichita,KS,67218,-97.27067888,37.68147171,,1000,1000
F,DERBY FIRE AND RESCUE,,,,1340375782,715 E Madison AVE,Derby,KS,67037,-97.26402822,37.54591016,,1000,1000
H,ASCENSION VIA CHRISTI HOSPITALS WICHITA INC,,1396973848,,1340375714,817 N EMPORIA ST,WICHITA,KS,67214,-97.33390611,37.69807647,,1000,1000
F,LIFE CARE CENTER OF WICHITA,,,,1340374311,622 N EDGEMOOR ST,Wichita,KS,67208,-97.27036785,37.69650122,,1000,
H,LIFE CARE CENTER OF WICHITA,,175407,,1340374311,622 N EDGEMOOR STREET,WICHITA,KS,67208,-97.27036785,37.69650122,,1000,
H,DANDURAND PHARMACY INC,,20218071,,1340374310,625 N CARRIAGE PKWY,WICHITA,KS,67208,-97.26940176,37.69649121,,1000,1000
H,FIRST CARE,,20272053,,1340374310,625 N CARRIAGE PKWY,WICHITA,KS,67208,-97.26940176,37.69649121,,1000,1000
H,ASCENSION VIA CHRISTI REHABILITATION HOSPITAL INC,,1023689882,,1340374310,625 N CARRIAGE PKWY,WICHITA,KS,67208,-97.26940176,37.69649121,,1000,1000
H,INNOVATIVE PHYSICAL THERAPY,,1215282371,,1340374308,545 N CARRIAGE PKWY,WICHITA,KS,67208,-97.26995671,37.69500717,,1000,1000
H,WALGREENS #2750,,19951797,,1340374059,5555 S BROADWAY AVE,WICHITA,KS,67216,-97.3348122,37.59414108,,1000,1000
S,BLESSED SACRAMENT CATHOLIC SCHOOL,77584,,,1340373563,125 N QUENTIN ST,WICHITA,KS,67208,-97.29135195,37.68703237,,1000,1000
S,WOODLAND HEALTH / WELLNESS MAGNET ELEM,77554,,2399039775,1340373268,1705 Salina,Wichita,KS,67203,-97.35240606,37.71400007,,1000,
S,ANNOOR ISLAMIC SCHOOL,16049764,,,1340373262,6655 E 34TH ST N,WICHITA,KS,67226,-97.25869568,37.74618028,,1000,1000
H,SAMS PHARMACY 10-6418,,20042565,,1340373249,3415 N ROCK RD,WICHITA,KS,67226,-97.24757357,37.74606227,,1000,
H,CHILD AND FAMILY EYECARE PA,,1285739441,,1340373203,746 N MAIZE RD,WICHITA,KS,67212,-97.46230105,37.69517718,,1000,1000
C,JOSEPH F. HERNDON II VFW POST 7253,,,,1340372949,101 S Baltimore Ave,Derby,KS,67037,-97.27044086,37.54311298,See response to 1.3.1 Text Box in Initial Proposal - Volume 1,1000,1000
S,THE LEARNING CENTER,17028757,,2399031532,1340372716,426 S. Meridian Ave.,Valley Center,KS,67147,-97.37140196,37.82812148,,1000,1000
F,VIA CHRISTI REHABILITATION CTR INC,,,,1340372596,1151 N ROCK RD,Wichita,KS,67206,-97.24602842,37.70388095,,1000,1000
H,"ASCENSION VIA CHRISTI REHABILITATION HOSPITAL, INC",,173028,,1340372596,1151 N ROCK ROAD,WICHITA,KS,67206,-97.24602842,37.70388095,,1000,1000
H,"KANSAS NEPHROLOGY PHYSICIANS, P.A.",,1043404940,,1340372596,1151 N ROCK RD,WICHITA,KS,67206,-97.24602842,37.70388095,,1000,1000
H,ASCENSION VIA CHRISTI REHABILITATION HOSPITAL INC,,1154735611,,1340372596,1151 N ROCK RD,WICHITA,KS,67206,-97.24602842,37.70388095,,1000,1000
H,KANSAS IMAGING CONSULTANTS PA,,1053393199,,1340372278,13715 E PINNACLE DR,WICHITA,KS,67230,-97.17860668,37.69945651,,1000,1000
H,KANSAS IMAGING CONSULTANTS PA,,1053756361,,1340371885,1011 N PRESERVE ST,WICHITA,KS,67206,-97.19203902,37.70246081,,1000,1000
